RA        DEC         Epoch    RA        DEC     MAG    Title  
01083330,+58.154900, 2000.00, +00.007, -00.005, 5.79,   6676 
01080130,+32.004400, 2000.00, +00.204, -00.030, 6.25,   6680 
01075720,+20.442100, 2000.00, +00.087, -00.094, 5.55,   6695 
01074620,-09.470800, 2000.00, +00.152, +00.017, 5.82,   6706 
01082220,+05.385900, 2000.00, -00.264, -00.185, 5.52,   6763 
01074790,-41.291300, 2000.00, +00.038, +00.010, 5.21,   6767 
01071870,-61.463100, 2000.00, +00.073, -00.012, 5.37,   6793 
01121670,+79.402600, 2000.00, +00.091, -00.005, 5.64,   6798 
01083540,-10.105600, 2000.00, +00.218, -00.138, 3.45,   6805 
01093020,+47.143100, 2000.00, +00.010, -00.009, 4.25,   6811 
01103930,+68.464300, 2000.00, +00.036, -00.031, 5.29,   6829 
01094390,+35.371400, 2000.00, +00.178, -00.114, 2.06,   6860 
01082310,-55.144500, 2000.00, +00.019, +00.025, 3.92,   6882 
01094920,+19.393100, 2000.00, -00.006, +00.009, 5.55,   6903 
01101880,+42.045300, 2000.00, -00.133, -00.043, 5.65,   6920 
01101940,+25.272800, 2000.00, +00.000, -00.114, 5.80,   6953 
01112560,+64.121000, 2000.00, +00.040, -00.013, 5.55,   6960 
01110620,+55.085900, 2000.00, +00.229, -00.022, 4.33,   6961 
01101150,+15.402700, 2000.00, +00.031, -00.021, 6.06,   6966 
01114140,+65.010800, 2000.00, +00.023, -00.016, 5.57,   6972 
01101200,-08.542200, 2000.00, -00.013, -00.036, 6.40,   6976 
01103360,+02.264400, 2000.00, +00.000, -00.015, 5.95,   7014 
01111030,+37.432700, 2000.00, -00.012, -00.007, 5.81,   7019 
01110680,+31.252900, 2000.00, -00.011, -00.014, 5.16,   7034 
01100740,-57.414000, 2000.00, -00.006, -00.121, 6.41,   7082 
01112720,+21.020500, 2000.00, +00.038, -00.011, 4.66,   7087 
01113960,+30.052300, 2000.00, +00.072, -00.035, 4.51,   7106 
01114350,-02.150400, 2000.00, -00.062, -00.026, 5.94,   7147 
01130990,+61.422100, 2000.00, +00.033, -00.021, 6.41,   7157 
01123400,+45.201600, 2000.00, +00.021, +00.026, 6.11,   7158 
01125950,+30.035100, 2000.00, +00.020, -00.034, 6.19,   7229 
01163070,+79.543600, 2000.00, -00.055, +00.059, 6.26,   7238 
01122340,-30.480800, 2000.00, +00.061, -00.077, 6.52,   7259 
01124540,-37.512300, 2000.00, +00.090, -00.034, 5.92,   7312 
01134490,+24.350100, 2000.00, +00.017, -00.023, 4.65,   7318 
01134390,+07.343100, 2000.00, +00.144, -00.056, 5.24,   7344 
01134530,+07.344200, 2000.00, +00.147, -00.052, 6.30,   7345 
01140500,+28.314700, 2000.00, +00.079, -00.049, 6.43,   7351 
01140760,+16.080100, 2000.00, -00.027, -00.026, 5.98,   7374 
01161210,+71.443800, 2000.00, +00.006, +00.004, 7.83,   7389 
01142400,-07.552300, 2000.00, +00.127, +00.273, 5.13,   7439 
01144240,+06.594300, 2000.00, -00.011, -00.024, 6.03,   7446 
01144920,-00.582600, 2000.00, -00.012, +00.201, 5.70,   7476 
01162450,+48.045600, 2000.00, +00.010, +00.001, 6.61,   7546 
01151110,-45.315300, 2000.00, +00.669, +00.183, 4.96,   7570 
01161880,+33.065300, 2000.00, +00.016, -00.033, 6.02,   7578 
01170510,+44.540700, 2000.00, +00.014, -00.045, 6.34,   7647 
01163630,-02.300100, 2000.00, -00.104, -00.063, 5.41,   7672 
01172410,+31.444100, 2000.00, -00.052, +00.003, 6.73,   7724 
01201950,+77.341400, 2000.00, -00.018, +00.086, 6.31,   7732 
01181020,+47.251100, 2000.00, +00.018, -00.002, 6.25,   7758 
01154610,-68.523400, 2000.00, +00.399, +00.107, 4.86,   7788 
01174800,+03.365200, 2000.00, -00.046, -00.025, 5.16,   7804 
01184700,+37.231000, 2000.00, -00.011, -00.014, 6.46,   7853 
01170360,-66.235300, 2000.00, +00.044, +00.002, 6.24,   7916 
01215910,+76.142000, 2000.00, +00.063, -00.032, 6.38,   7925 
01200490,+58.135400, 2000.00, +00.000, -00.002, 4.98,   7927 
01192800,+27.155100, 2000.00, +00.025, -00.013, 4.76,   7964 
01210520,+64.393000, 2000.00, +00.057, -00.019, 6.34,   8003 
01194830,-00.303200, 2000.00, +00.012, -00.014, 5.87,   8036 
01234680,+78.433300, 2000.00, -00.009, -00.003, 6.07,   8065 
01203450,-03.144900, 2000.00, -00.013, +00.006, 6.23,   8120 
01202780,-11.142000, 2000.00, -00.047, -00.074, 6.15,   8121 
01210740,+28.441700, 2000.00, +00.027, -00.078, 5.23,   8126 
